budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count
90000000,https://www.sonypictures.com/movies/jumanjiwelcometothejungle,353486,tt2283362,en,Jumanji: Welcome to the Jungle,"Four teenagers in detention discover an old video game console with a game they’ve never heard of. When they decide to play, they are immediately sucked into the jungle world of Jumanji in the bodies of their avatars. They’ll have to complete the adventure of their lives filled with fun, thrills and danger or be stuck in the game forever!",41.934,2017-12-09,995339117,119,Released,The game has evolved.,Jumanji: Welcome to the Jungle,false,6.826,12643
28000000,http://www.warnerbros.com/blade-runner,78,tt0083658,en,Blade Runner,"In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.",48.719,1982-06-25,41722424,118,Released,Man has made his match... now it's his problem.,Blade Runner,false,7.93,12587
113000000,http://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,1895,tt0121766,en,Star Wars: Episode III - Revenge of the Sith,The evil Darth Sidious enacts his final plan for unlimited power -- and the heroic Jedi Anakin Skywalker must choose a side.,30.17,2005-05-17,850000000,140,Released,The saga is complete.,Star Wars: Episode III - Revenge of the Sith,false,7.409,12578
37000000,,8966,tt1099212,en,Twilight,"When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't stay away from him, a fatal move that endangers her own life.",82.281,2008-11-20,393616788,122,Released,"When you can live forever, what do you live for?",Twilight,false,6.292,12504
40000000,https://www.lionsgate.com/movies/hacksaw-ridge,324786,tt2119532,en,Hacksaw Ridge,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",125.822,2016-10-07,175302354,139,Released,One of the greatest heroes in American history never fired a bullet.,Hacksaw Ridge,false,8.194,12456
185000000,http://disney.go.com/brave/#/home,62177,tt1217209,en,Brave,"Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.",65.37,2012-06-21,538983207,93,Released,Change your fate.,Brave,false,7.01,12449
180000000,http://movies.disney.com/maleficent,102651,tt1587310,en,Maleficent,"A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land.  Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom – and to Maleficent's true happiness as well.",61.621,2014-05-28,758539785,97,Released,Don't believe the fairy tale.,Maleficent,false,7.092,12369
140000000,https://www.marvel.com/movies/ant-man-and-the-wasp,363088,tt5095030,en,Ant-Man and the Wasp,"Just when his time under house arrest is about to end, Scott Lang once again puts his freedom at risk to help Hope van Dyne and Dr. Hank Pym dive into the quantum realm and try to accomplish, against time and any chance of success, a very dangerous rescue mission.",37.394,2018-07-04,622674139,119,Released,Real heroes. Not actual size.,Ant-Man and the Wasp,false,6.953,12358
120000000,https://www.20thcenturystudios.com/movies/life-of-pi,87827,tt0454876,en,Life of Pi,"The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.",38.624,2012-11-20,609016565,127,Released,Believe The Unbelievable,Life of Pi,false,7.397,12310
110000000,http://www.passengersmovie.com/,274870,tt1355644,en,Passengers,"A spacecraft traveling to a distant colony planet and transporting thousands of people has a malfunction in its sleep chambers. As a result, two passengers are awakened 90 years early.",27.844,2016-12-21,303144152,116,Released,There is a reason they woke up.,Passengers,false,6.931,12288
15000000,http://exmachina-movie.com/,264660,tt0470752,en,Ex Machina,"Caleb, a coder at the world's largest internet company, wins a competition to spend a week at a private mountain retreat belonging to Nathan, the reclusive CEO of the company. But when Caleb arrives at the remote location he finds that he will have to participate in a strange and fascinating experiment in which he must interact with the world's first true artificial intelligence, housed in the body of a beautiful robot girl.",32.41,2015-01-21,36869414,108,Released,There is nothing more human than the will to survive,Ex Machina,false,7.57,12214
200000000,https://www.sonypictures.com/movies/theamazingspiderman2,102382,tt1872181,en,The Amazing Spider-Man 2,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",114.402,2014-04-16,708962323,141,Released,No more secrets.,The Amazing Spider-Man 2,false,6.494,12174
300000000,http://www.justiceleaguethemovie.com,141052,tt0974015,en,Justice League,"Fuelled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne and Diana Prince assemble a team of metahumans consisting of Barry Allen, Arthur Curry and Victor Stone to face the catastrophic threat of Steppenwolf and the Parademons who are on the hunt for three Mother Boxes on Earth.",87.691,2017-11-15,657926987,120,Released,You can't save the world alone,Justice League,false,6.1,12142
59000000,http://www.iceagemovies.com/films/ice-age,425,tt0268380,en,Ice Age,"With the impending ice age almost upon them, a mismatched trio of prehistoric critters – Manny the woolly mammoth, Diego the saber-toothed tiger and Sid the giant sloth – find an orphaned infant and decide to return it to its human parents. Along the way, the unlikely allies become friends but, when enemies attack, their quest takes on far nobler aims.",91.403,2002-03-10,383257136,81,Released,They came. They thawed. They conquered.,Ice Age,false,7.346,12131
120000000,,1894,tt0121765,en,Star Wars: Episode II - Attack of the Clones,"Following an assassination attempt on Senator Padmé Amidala, Jedi Knights Anakin Skywalker and Obi-Wan Kenobi investigate a mysterious plot that could change the galaxy forever.",30.725,2002-05-15,649398328,142,Released,A Jedi Shall Not Know Anger. Nor Hatred. Nor Love.,Star Wars: Episode II - Attack of the Clones,false,6.553,12124
178000000,https://family.20thcenturystudios.com/movies/x-men-apocalypse,246655,tt3385516,en,X-Men: Apocalypse,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",67.412,2016-05-18,543934787,144,Released,Only the strong will survive.,X-Men: Apocalypse,false,6.514,12095
250000000,http://www.thehobbit.com/,57158,tt1170358,en,The Hobbit: The Desolation of Smaug,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",58.575,2013-12-11,958400000,161,Released,Beyond darkness... beyond desolation... lies the greatest danger of all.,The Hobbit: The Desolation of Smaug,false,7.572,12095
150000000,http://bladerunnermovie.com/,335984,tt1856101,en,Blade Runner 2049,"Thirty years after the events of the first film, a new blade runner, LAPD Officer K, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. K's discovery leads him on a quest to find Rick Deckard, a former LAPD blade runner who has been missing for 30 years.",129.673,2017-10-04,259239658,164,Released,The key to the future is finally unearthed.,Blade Runner 2049,false,7.539,12089
18000000,http://www.foxsearchlight.com/birdman,194662,tt2562232,en,Birdman or (The Unexpected Virtue of Ignorance),"A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.",28.479,2014-10-17,103215094,120,Released,,Birdman or (The Unexpected Virtue of Ignorance),false,7.472,12029
85000000,http://www.thedivergentseries.movie/#divergent,157350,tt1840309,en,Divergent,"In a world divided into factions based on personality types, Tris learns that she's been classified as Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.",33.288,2014-03-14,288747895,139,Released,What makes you different makes you dangerous.,Divergent,false,6.92,12017
95000000,https://www.sonypictures.com/movies/onceuponatimeinhollywood,466272,tt7131622,en,Once Upon a Time… in Hollywood,"Los Angeles, 1969. TV star Rick Dalton, a struggling actor specializing in westerns, and stuntman Cliff Booth, his best friend, try to survive in a constantly changing movie industry. Dalton is the neighbor of the young and promising actress and model Sharon Tate, who has just married the prestigious Polish director Roman Polanski…",44.879,2019-07-24,374251247,162,Released,"In this town, it can all change… like that",Once Upon a Time… in Hollywood,false,7.437,12002
58800000,http://www.americansnipermovie.com,190859,tt2179136,en,American Sniper,"U.S. Navy SEAL Chris Kyle takes his sole mission—protect his comrades—to heart and becomes one of the most lethal snipers in American history. His pinpoint accuracy not only saves countless lives but also makes him a prime target of insurgents. Despite grave danger and his struggle to be a good husband and father to his family back in the States, Kyle serves four tours of duty in Iraq. However, when he finally returns home, he finds that he cannot leave the war behind.",82.539,2014-12-25,542307423,133,Released,The most lethal sniper in U.S. history.,American Sniper,false,7.428,11965
165000000,http://www.howtotrainyourdragon.com/,10191,tt0892769,en,How to Train Your Dragon,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father.",56.835,2010-03-18,494879471,98,Released,One adventure will change two worlds,How to Train Your Dragon,false,7.809,11925
200000000,https://movies.disney.com/incredibles-2,260513,tt3606756,en,Incredibles 2,"Elastigirl springs into action to save the day, while Mr. Incredible faces his greatest challenge yet – taking care of the problems of his three children.",57.12,2018-06-14,1242805359,118,Released,It's time to get back to being incredible.,Incredibles 2,false,7.482,11922
20000000,,162,tt0099487,en,Edward Scissorhands,A small suburban town receives a visit from a castaway unfinished science experiment named Edward.,50.284,1990-12-05,53000000,105,Released,His scars run deep.,Edward Scissorhands,false,7.716,11898
160000000,https://www.20thcenturystudios.com/movies/x-men-first-class,49538,tt1270798,en,X-Men: First Class,"Before Charles Xavier and Erik Lensherr took the names Professor X and Magneto, they were two young men discovering their powers for the first time. Before they were arch-enemies, they were closest of friends, working together with other mutants (some familiar, some new), to stop the greatest threat the world has ever known.",2.277,2011-06-01,353624124,132,Released,Witness the moment that will change our world.,X-Men: First Class,false,7.295,11855
40000000,https://www.lionsgate.com/movies/john-wick-chapter-2,324552,tt4425200,en,John Wick: Chapter 2,"John Wick is forced out of retirement by a former associate looking to seize control of a shadowy international assassins’ guild. Bound by a blood oath to aid him, Wick travels to Rome and does battle against some of the world’s most dangerous killers.",98.981,2017-02-08,171539887,122,Released,Never stab the devil in the back.,John Wick: Chapter 2,false,7.326,11799
2200000,,185,tt0066921,en,A Clockwork Orange,"In a near-future Britain, young Alexander DeLarge and his pals get their kicks beating and raping anyone they please. When not destroying the lives of others, Alex swoons to the music of Beethoven. The state, eager to crack down on juvenile crime, gives an incarcerated Alex the option to undergo an invasive procedure that'll rob him of all personal agency. In a time when conscience is a commodity, can Alex change his tune?",50.207,1971-12-19,26589000,137,Released,"Being the adventures of a young man whose principal interests are rape, ultra-violence and Beethoven.",A Clockwork Orange,false,8.214,11765
150000000,http://www.benjaminbutton.com/,4922,tt0421715,en,The Curious Case of Benjamin Button,"Born under unusual circumstances, Benjamin Button springs into being as an elderly man in a New Orleans nursing home and ages in reverse. Twelve years after his birth, he meets Daisy, a child who flits in and out of his life as she grows up to be a dancer. Though he has all sorts of unusual adventures over the course of his life, it is his relationship with Daisy, and the hope that they will come together at the right time, that drives Benjamin forward.",46.365,2008-12-25,335802786,166,Released,"Life isn't measured in minutes, but in moments.",The Curious Case of Benjamin Button,false,7.578,11736
6400000,https://www.20thcenturystudios.com/movies/theterminator,218,tt0088247,en,The Terminator,"In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?",53.744,1984-10-26,78371200,108,Released,Your future is in its hands.,The Terminator,false,7.642,11666
40000000,http://www.backtothefuture.com/movies/backtothefuture2,165,tt0096874,en,Back to the Future Part II,"Marty and Doc are at it again in this wacky sequel to the 1985 blockbuster as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.",33.556,1989-11-22,332000000,108,Released,"Roads? Where we're going, we don't need roads!",Back to the Future Part II,false,7.751,11650
102000000,https://www.lionsgate.com/movies/terminator-2-judgment-day,280,tt0103064,en,Terminator 2: Judgment Day,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",69.818,1991-07-03,520000000,137,Released,It's nothing personal.,Terminator 2: Judgment Day,false,8.098,11539
15000000,http://www.sonypictures.com/movies/drive/,64690,tt0780504,en,Drive,"Driver is a skilled Hollywood stuntman who moonlights as a getaway driver for criminals. Though he projects an icy exterior, lately he's been warming up to a pretty neighbor named Irene and her young son, Benicio. When Irene's husband gets out of jail, he enlists Driver's help in a million-dollar heist. The job goes horribly wrong, and Driver must risk his life to protect Irene and Benicio from the vengeful masterminds behind the robbery.",52.771,2011-09-15,78054825,100,Released,There are no clean getaways.,Drive,false,7.567,11527
180000000,https://www.warnerbros.com/movies/pacific-rim,68726,tt1663662,en,Pacific Rim,"Using massive piloted robots to combat the alien threat, earth's survivors take the fight to the invading alien force lurking in the depths of the Pacific Ocean. Nearly defenseless in the face of the relentless enemy, the forces of mankind have no choice but to turn to two unlikely heroes who now stand as earth's final hope against the mounting apocalypse.",74.706,2013-07-11,411002906,131,Released,"To fight monsters, we created monsters.",Pacific Rim,false,6.872,11432
160000000,http://www.thehungergames.movie/,131634,tt1951266,en,The Hunger Games: Mockingjay - Part 2,"With the nation of Panem in a full scale war, Katniss confronts President Snow in the final showdown. Teamed with a group of her closest friends – including Gale, Finnick, and Peeta – Katniss goes off on a mission with the unit from District 13 as they risk their lives to stage an assassination attempt on President Snow who has become increasingly obsessed with destroying her. The mortal traps, enemies, and moral choices that await Katniss will challenge her more than any arena she faced in The Hunger Games.",44.414,2015-11-18,653428261,137,Released,The fire will burn forever.,The Hunger Games: Mockingjay - Part 2,false,6.89,11410
260000000,https://movies.disney.com/the-lion-king-2019,420818,tt6105098,en,The Lion King,"Simba idolizes his father, King Mufasa, and takes to heart his own royal destiny. But not everyone in the kingdom celebrates the new cub's arrival. Scar, Mufasa's brother—and former heir to the throne—has plans of his own. The battle for Pride Rock is ravaged with betrayal, tragedy and drama, ultimately resulting in Simba's exile. With help from a curious pair of newfound friends, Simba will have to figure out how to grow up and take back what is rightfully his.",88.304,2019-07-12,1663075401,118,Released,The King has Returned.,The Lion King,false,7.13,9213
190000000,https://www.thefastsaga.com/fast-saga/ff7,168259,tt2820852,en,Furious 7,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,75.824,2015-04-01,1515341399,137,Released,Vengeance hits home,Furious 7,false,7.239,9882
150000000,https://movies.disney.com/frozen-2,330457,tt4520988,en,Frozen II,"Elsa, Anna, Kristoff and Olaf head far into the forest to learn the truth about an ancient mystery of their kingdom.",104.919,2019-11-20,1450026933,103,Released,The past is not what it seems.,Frozen II,false,7.275,8954
170000000,https://www.uphe.com/movies/jurassic-world-fallen-kingdom,351286,tt4881806,en,Jurassic World: Fallen Kingdom,"Three years after Jurassic World was destroyed, Isla Nublar now sits abandoned. When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.",71.354,2018-06-22,1310466296,129,Released,The park is gone.,Jurassic World: Fallen Kingdom,false,6.551,10277
250000000,https://www.thefastsaga.com/fast-saga/ff8,337339,tt4630562,en,The Fate of the Furious,"When a mysterious woman seduces Dom into the world of crime and a betrayal of those closest to him, the crew face trials that will test them as never before.",78.541,2017-04-12,1236005118,136,Released,Family no more.,The Fate of the Furious,false,6.89,9601
74000000,http://www.minionsmovie.com/,211672,tt2293640,en,Minions,"Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world.",30.542,2015-06-17,1156730962,91,Released,"Before Gru, they had a history of bad bosses",Minions,false,6.394,9893
195000000,http://www.transformersmovie.com/,38356,tt1399103,en,Transformers: Dark of the Moon,"The Autobots continue to work for NEST, now no longer in secret. But after discovering a strange artifact during a mission in Chernobyl, it becomes apparent to Optimus Prime that the United States government has been less than forthright with them.",23.506,2011-06-28,1123794079,154,Released,The invasion we always feared. An enemy we never expected.,Transformers: Dark of the Moon,false,6.181,7628
210000000,,91314,tt2109248,en,Transformers: Age of Extinction,"As humanity picks up the pieces, following the conclusion of ""Transformers: Dark of the Moon,"" Autobots and Decepticons have all but vanished from the face of the planet. However, a group of powerful, ingenious businessman and scientists attempt to learn from past Transformer incursions and push the boundaries of technology beyond what they can control - all while an ancient, powerful Transformer menace sets Earth in his cross-hairs.",112.5,2014-06-25,1104054072,165,Released,"This is not war, it's extinction.",Transformers: Age of Extinction,false,5.92,7472
250000000,https://www.starwars.com/films/star-wars-episode-ix-the-rise-of-skywalker,181812,tt2527338,en,Star Wars: The Rise of Skywalker,"The surviving Resistance faces the First Order once again as the journey of Rey, Finn and Poe Dameron continues. With the power and knowledge of generations behind them, the final battle begins.",55.414,2019-12-18,1074144248,142,Released,Every generation has a legend,Star Wars: The Rise of Skywalker,false,6.379,8905
175000000,https://www.pixar.com/feature-films-toy-story-4,301528,tt1979376,en,Toy Story 4,"Woody has always been confident about his place in the world and that his priority is taking care of his kid, whether that's Andy or Bonnie. But when Bonnie adds a reluctant new toy called ""Forky"" to her room, a road trip adventure alongside old and new friends will show Woody how big the world can be for a toy.",87.002,2019-06-19,1073394593,100,Released,Get Ready to Hit the Road,Toy Story 4,false,7.524,8949
183000000,https://movies.disney.com/aladdin-2019,420817,tt6139732,en,Aladdin,A kindhearted street urchin named Aladdin embarks on a magical adventure after finding a lamp that releases a wisecracking genie while a power-hungry Grand Vizier vies for the same lamp that has the power to make their deepest wishes come true.,55.534,2019-05-22,1054304000,127,Released,Choose Wisely.,Aladdin,false,7.117,9326
80000000,http://www.despicable.me,324852,tt3469046,en,Despicable Me 3,Gru and his wife Lucy must stop former '80s child star Balthazar Bratt from achieving world domination.,36.797,2017-06-15,1031552585,96,Released,Oh brother.,Despicable Me 3,false,6.452,6490
200000000,http://movies.disney.com/finding-dory,127380,tt2277860,en,Finding Dory,Dory is reunited with her friends Nemo and Marlin in the search for answers about her past. What can she remember? Who are her parents? And where did she learn to speak Whale?,45.784,2016-06-16,1028570889,97,Released,An unforgettable journey she probably won't remember.,Finding Dory,false,7.042,11311
165000000,https://www.jurassicworld.com,507086,tt8041270,en,Jurassic World Dominion,"Four years after Isla Nublar was destroyed, dinosaurs now live—and hunt—alongside humans all over the world. This fragile balance will reshape the future and determine, once and for all, whether human beings are to remain the apex predators ona planet they now share with history's most fearsome creatures.",178.835,2022-06-01,1001978080,147,Released,The epic conclusion of the Jurassic era.,Jurassic World Dominion,false,6.8,5012
0,https://www.blackpinkmusic.com/,1148557,tt9054294,ko,As If It’s Your Last,"""As If It's Your Last"" (Korean: 마지막처럼; RR: Majimakcheoreom) is a song recorded by South Korean girl group Blackpink. It was released as a standalone single via YG Entertainment on June 22, 2017, and was made available to digital outlets.",0.6,2018-06-05,1000000000,4,Released,Baby 날 터질 것처럼 안아줘.,As If It’s Your Last,false,0,0
500000,,961658,,es,La razon de cada parte(Jose curricular),,0.6,,1000000000,0,Released,,La razon de cada parte(Jose curricular),false,0,0
76000000,,93456,tt1690953,en,Despicable Me 2,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,61.883,2013-06-26,970761885,98,Released,Back 2 Work,Despicable Me 2,false,6.916,10419
175000000,http://movies.disney.com/the-jungle-book-2016,278927,tt3040964,en,The Jungle Book,"A man-cub named Mowgli fostered by wolves. After a threat from the tiger Shere Khan, Mowgli is forced to flee the jungle, by which he embarks on a journey of self discovery with the help of the panther, Bagheera and the free-spirited bear, Baloo.",40.692,2016-04-07,966550600,106,Released,The legend will never be the same.,The Jungle Book,false,6.859,7578
200000000,https://www.marvel.com/movies/doctor-strange-in-the-multiverse-of-madness,453395,tt9419884,en,Doctor Strange in the Multiverse of Madness,"Doctor Strange, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary.",168.273,2022-05-04,952224986,126,Released,Enter a new dimension of Strange.,Doctor Strange in the Multiverse of Madness,false,7.365,7725
85000000,https://www.minionsmovie.com/,438148,tt5113044,en,Minions: The Rise of Gru,"A fanboy of a supervillain supergroup known as the Vicious 6, Gru hatches a plan to become evil enough to join them, with the backup of his followers, the Minions.",155.602,2022-06-29,939628210,87,Released,A villain will rise.,Minions: The Rise of Gru,false,7.4,2960
150000000,http://www.shrek2.com/,809,tt0298148,en,Shrek 2,"Shrek, Fiona and Donkey set off to Far, Far Away to meet Fiona's mother and father. But not everyone is happy. Shrek and the King find it hard to get along, and there's tension in the marriage. The fairy godmother discovers that Shrek has married Fiona instead of her Son Prince Charming and sets about destroying their marriage.",104.508,2004-05-19,928760770,93,Released,Once upon another time...,Shrek 2,false,7.242,11165
1000000,https://www.youtube.com/watch?v=dsjYYq-WokQ&list=PLlGHewppLvOvxSxsF5UvU8ruP2JbEfL8X&index=3,1020253,,en,Vacancy,"After an unexplained murder, 3 friends locked in a school search for answers, a way out, and vengeance.",0.6,2018-05-26,903400045,6,Released,"""The lights went out... next thing I knew he had a boomerang through his chest.""",Vacancy,false,10,1
200000000,,779029,tt13462900,zh,长津湖,"Korean War, winter 1950. In the frozen and snowy area of Changjin Lake, a bloody battle is about to begin between the elite troops of the United States and China.",11.577,2021-09-30,902540935,178,Released,Do they fall out of the goddamn sky?,The Battle at Lake Changjin,false,5.977,66
90000000,http://www.iceagemovies.com/films/ice-age-dawn-of-the-dinosaurs,8355,tt1080016,en,Ice Age: Dawn of the Dinosaurs,"Times are changing for Manny the moody mammoth, Sid the motor mouthed sloth and Diego the crafty saber-toothed tiger. Life heats up for our heroes when they meet some new and none-too-friendly neighbors – the mighty dinosaurs.",70.874,2009-06-26,886686817,94,Released,You Won't Believe Your Ice!,Ice Age: Dawn of the Dinosaurs,false,6.728,7565
245000000,https://www.mgm.com/movies/spectre,206647,tt2379713,en,Spectre,"A cryptic message from Bond’s past sends him on a trail to uncover a sinister organization. While M battles political forces to keep the secret service alive, Bond peels back the layers of deceit to reveal the terrible truth behind SPECTRE.",44.994,2015-10-26,880674609,148,Released,A Plan No One Escapes,Spectre,false,6.531,9791
95000000,http://www.iceagemovies.com/films/ice-age-continental-drift,57800,tt1667889,en,Ice Age: Continental Drift,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.",57.519,2012-06-27,877244782,88,Released,The End of the World is Just the Tip of the Iceberg.,Ice Age: Continental Drift,false,6.356,6948
75000000,http://www.thesecretlifeofpets.com/,328111,tt2709768,en,The Secret Life of Pets,"The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.",16.96,2016-06-18,875457937,86,Released,Think this is what they do all day?,The Secret Life of Pets,false,6.263,7584
250000000,,1152832,tt18689424,en,Batman Vs Superman: Dawn Of Justice (Ultimate Edition),"Fearing the actions of a god-like super hero left unchecked, Gotham City's own formidable, forceful vigilante takes on Metropolis's most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it's ever known before.",1.788,,872700000,182,Released,Who will Win,Batman Vs Superman: Dawn Of Justice (Ultimate Edition),false,8,3
29700000,,452557,tt7131870,zh,战狼2,"China's deadliest special forces operative settles into a quiet life on the sea. When sadistic mercenaries begin targeting nearby civilians, he must leave his newfound peace behind and return to his duties as a soldier and protector.",23.461,2017-07-27,870322670,124,Released,,Wolf Warrior 2,false,6.604,231
200000000,,8373,tt1055369,en,Transformers: Revenge of the Fallen,"Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.",28.08,2009-06-19,836303693,149,Released,Revenge is coming.,Transformers: Revenge of the Fallen,false,6.169,7818
120000000,,50620,tt1673434,en,The Twilight Saga: Breaking Dawn - Part 2,"After the birth of Renesmee, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi.",62.199,2012-11-13,829747654,115,Released,The epic finale that will live forever,The Twilight Saga: Breaking Dawn - Part 2,false,6.475,8272
59000000,,758891,tt13364790,zh,你好，李焕英,"Devastated after her mom's serious accident and grief-stricken because she hasn't become the daughter she wanted to be for her mother, Jia Xiaoling finds herself transported back in time to the year 1981, where she meets her young mother before she was her mom.",7.6,2021-02-12,822049668,128,Released,A woman travels back in time to befriend her own mother in an attempt to make her life better.,"Hi, Mom",false,7.184,114
75000000,,602,tt0116629,en,Independence Day,"On July 2, a giant alien mothership enters orbit around Earth and deploys several dozen saucer-shaped 'destroyer' spacecraft that quickly lay waste to major cities around the planet. On July 3, the United States conducts a coordinated counterattack that fails. On July 4, a plan is devised to gain access to the interior of the alien mothership in space, in order to plant a nuclear missile.",34.741,1996-06-25,817400891,145,Released,Don't make plans for August.,Independence Day,false,6.865,8758
160000000,http://www.shrekthethird.com/flash/index.html,810,tt0413267,en,Shrek the Third,"The King of Far Far Away has died and Shrek and Fiona are to become King & Queen. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, they set off to bring him back to rule the kingdom.",73.145,2007-05-17,813367380,93,Released,He’s in for the Royal Treatment.,Shrek the Third,false,6.287,8194
125000000,https://www.sonypictures.com/movies/jumanjithenextlevel,512200,tt7975244,en,Jumanji: The Next Level,"As the gang return to Jumanji to rescue one of their own, they discover that nothing is as they expect. The players will have to brave parts unknown and unexplored in order to escape the world’s most dangerous game.",56.639,2019-12-04,801693929,123,Released,,Jumanji: The Next Level,false,6.936,7821
200000000,,346696,tt2391023,en,Little Shop of Horrors,An exotic plant in a downtown flower shop convinces the storekeeper's meek apprentice to resort to gruesome measures to keep it alive and make it grow.,4.529,,800000000,105,Rumored,,Little Shop of Horrors,false,0,0
230000000,https://movies.disney.com/pirates-of-the-caribbean-dead-men-tell-no-tales,166426,tt1790809,en,Pirates of the Caribbean: Dead Men Tell No Tales,"Thrust into an all-new adventure, a down-on-his-luck Capt. Jack Sparrow feels the winds of ill-fortune blowing even more strongly when deadly ghost sailors led by his old nemesis, the evil Capt. Salazar, escape from the Devil's Triangle. Jack's only hope of survival lies in seeking out the legendary Trident of Poseidon, but to find it, he must forge an uneasy alliance with a brilliant and beautiful astronomer and a headstrong young man in the British navy.",75.282,2017-05-23,795922298,128,Released,All pirates must die.,Pirates of the Caribbean: Dead Men Tell No Tales,false,6.647,11039
10500000,http://www.et20.com/,601,tt0083866,en,E.T. the Extra-Terrestrial,"An alien is left behind on Earth and saved by the 10-year-old Elliot who decides to keep him hidden in his home. While a task force hunts for the extra-terrestrial, Elliot, his brother, and his little sister Gertie form an emotional bond with their new friend, and try to help him find his way home.",33.003,1982-06-11,792965500,115,Released,He is afraid. He is alone. He is three million light years from home.,E.T. the Extra-Terrestrial,false,7.507,10312
